Car Name,Car Brand,Car Model,Manufacture Year,Body Type,Fuel Type,Mileage,Transmission,Color,Price,Installment,Condition,Seating Capacity,Location,Sales Channel
2019 Toyota Corolla Altis 1.8 G Sedan FULL SERVICE RECORD 1YEAR WARRANTY 81K-MILEAGE ONLY,Toyota,Corolla Altis,2019,Sedan,Petrol - Unleaded (ULP),75 - 80K KM,Automatic,White,72999,RM 946/month,http://schema.org/UsedCondition,5,"Selangor, Kajang","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2019 Recon Mercedes-Benz C200 AMG Sedan FULL SPEC / PanRoof / HUD / PWR Boot / Burmester SS / Mileage 51k km / Japan unreg,Mercedes-Benz,C200,2019,Sedan,Petrol - Unleaded (ULP),50 - 55K KM,Automatic,White,169800,"RM 2,201/month",http://schema.org/RefurbishedCondition,5,"Selangor, Petaling Jaya","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2021 MINI CLUBMAN S 2.0 TWIN TURBO HIGH SPECS DIGITAL METER HUD LEATHER SEAT ELECTRIC SEAT APPLE CARPLAY / FREE 6 YEAR WARRANTY,MINI,Clubman,2021,Wagon,Petrol - Unleaded (ULP),30 - 35K KM,Automatic,Black,189000,"RM 2,450/month",http://schema.org/RefurbishedCondition,5,"Selangor, Petaling Jaya","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2020 MINI CLUBMAN 2.0 JOHN COOPER WORKS GP INSPIRED EDITION FULL SPEC / FREE 6 YEAR WARRANTY,MINI,Clubman,2020,Wagon,Petrol - Unleaded (ULP),35 - 40K KM,Automatic,Grey,248000,"RM 3,215/month",http://schema.org/RefurbishedCondition,5,"Selangor, Petaling Jaya","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
"2021 Porsche 911(992)3.0 Carrera 4S Coupe Sunroof, 18 Ways Power+Memory Seats,Sport Chrono,Sport Exhaust,PASM, PDLS Plus With Matrix Beam Headlights",Porsche,911,2021,Coupe,Petrol - Unleaded (ULP),15 - 20K KM,Automatic,Black,888000,"RM 11,512/month",http://schema.org/RefurbishedCondition,4,"Kuala Lumpur, Chan Sow Lin","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
Unreg 2020 Lamborghini Aventador 6.5 V12 LP770-4 SVJ Coupe Bronze Colour,Lamborghini,Aventador,2020,Coupe,Petrol - Unleaded (ULP),15 - 20K KM,Automatic,Bronze,3280000,"RM 42,523/month",http://schema.org/RefurbishedCondition,2,"Kuala Lumpur, Cheras","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2020 Mercedes-Benz C200 2.0 AMG AVANTGARDE /RAYA GOOD DEAL,Mercedes-Benz,C200,2015,Sedan,Petrol - Unleaded (ULP),75 - 80K KM,Automatic,Black,76800,RM 996/month,http://schema.org/UsedCondition,5,"Kuala Lumpur, Sungai Besi","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2015 Toyota Vellfire 3.5 (A) Executive Lounge Reg.2016 - ( Loan Kedai / Bank / Cash / Credit ),Toyota,Vellfire,2015,MPV,Petrol - Unleaded (ULP),80 - 85K KM,Automatic,White,165800,"RM 2,149/month",http://schema.org/UsedCondition,7,"Selangor, Kajang","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2012 Mercedes-Benz SLK200 1.8 (A) AMG Sport Convertible Reg.2015 - ( Loan Kedai / Cash ),Mercedes-Benz,SLK200,2012,Convertible,Petrol - Unleaded (ULP),95 - 100K KM,Automatic,White,93800,"RM 1,216/month",http://schema.org/UsedCondition,2,"Selangor, Kajang","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2015 Toyota Alphard 2.5 G SA MPV,Toyota,Alphard,2015,MPV,Petrol - Unleaded (ULP),90 - 95K KM,Automatic,White,156800,"RM 2,033/month",http://schema.org/UsedCondition,7,"Johor, Johor Bahru","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
(Loan Kedai) 2000 Toyota Estima 3.0 Aeras Reg.2003 - ( Loan Kedai /Cash),Toyota,Estima,2000,MPV,Petrol - Unleaded (ULP),110 - 115K KM,Automatic,Silver,25800,RM 334/month,http://schema.org/UsedCondition,7,"Selangor, Kajang","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2016 Honda Civic 1.5 (A) TC-P VTEC Premium Sedan - ( Loan Kedai / Bank / Cash / Credit ),Honda,Civic,2016,Sedan,Petrol - Unleaded (ULP),80 - 85K KM,Automatic,Silver,76800,RM 996/month,http://schema.org/UsedCondition,5,"Selangor, Kajang","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2016 Toyota Vios 1.5 G Sedan ( LOW MILEAGE),Toyota,Vios,2016,Sedan,Petrol - Unleaded (ULP),45 - 50K KM,Automatic,Silver,51900,RM 673/month,http://schema.org/UsedCondition,5,"Johor, Skudai","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2021 Toyota Alphard 2.5 SC 3 LED Pilot Leather Seats Grade 4.5 Reverse Camera Amg suspension Apple Carplay Android Auto LKA PCS Unregistered,Toyota,Alphard,2021,MPV,Petrol - Unleaded (ULP),65 - 70K KM,Automatic,White,214000,"RM 2,774/month",http://schema.org/RefurbishedCondition,7,"Kuala Lumpur, Cheras","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2017 Proton Saga 1.3 Executive Sedan,Proton,Saga,2017,Sedan,Petrol - Unleaded (ULP),95 - 100K KM,Automatic,Red,23800,RM 309/month,http://schema.org/UsedCondition,5,"Selangor, Petaling Jaya","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2014 Mazda 6 2.5 SKYACTIV-G Sedan,Mazda,6,2014,Sedan,Petrol - Unleaded (ULP),105 - 110K KM,Automatic,Red,43800,RM 568/month,http://schema.org/UsedCondition,5,"Selangor, Petaling Jaya","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2016 Nissan Grand Livina 1.6 Comfort MPV,Nissan,Grand Livina,2016,MPV,Petrol - Unleaded (ULP),100 - 105K KM,Automatic,Silver,37800,RM 490/month,http://schema.org/UsedCondition,7,"Selangor, Petaling Jaya","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2018 Proton Preve 1.6 CFE Premium Sedan,Proton,Preve,2018,Sedan,Petrol - Unleaded (ULP),70 - 75K KM,Automatic,White,27800,RM 360/month,http://schema.org/UsedCondition,5,"Selangor, Petaling Jaya","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2012 Mazda 2 1.5 R Sedan,Mazda,2,2012,Sedan,Petrol - Unleaded (ULP),130 - 135K KM,Automatic,Blue,18800,RM 244/month,http://schema.org/UsedCondition,5,"Selangor, Petaling Jaya","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2015 Proton Exora 1.6 Turbo Executive MPV,Proton,Exora,2015,MPV,Petrol - Unleaded (ULP),135 - 140K KM,Automatic,Blue,26800,RM 347/month,http://schema.org/UsedCondition,7,"Selangor, Petaling Jaya","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2020 AUDI S5 TFSI QUATTRO S LINE 3.0 COUPE FULL SPEC / FREE 5 YEAR WARRANTY,Audi,S5,2012,Coupe,Petrol - Unleaded (ULP),60 - 65K KM,Automatic,Blue,259000,"RM 3,358/month",http://schema.org/RefurbishedCondition,4,"Selangor, Petaling Jaya","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2021 Toyota Harrier 2.0 G (A) - 4.5B/DIM/BSM/Carplay Unreg,Toyota,Harrier,2021,SUV,Petrol - Unleaded (ULP),20 - 25K KM,Automatic,Black,179800,"RM 2,331/month",http://schema.org/RefurbishedCondition,5,"Melaka, Melaka",Sales Agent Agent
2019 Toyota Vellfire 2.5 ZA (A) - 4.5B/Alpine Player/Sunroof/20 Sport Rims/Adjustable Unreg,Toyota,Vellfire,2019,MPV,Petrol - Unleaded (ULP),15 - 20K KM,Automatic,Black,188800,"RM 2,448/month",http://schema.org/RefurbishedCondition,7,"Melaka, Melaka",Sales Agent Agent
2021 Toyota Alphard 2.5 S 8Seather MPV Camera Roof TV LED Light 4.5B Push Start Engine 7Speed,Toyota,Alphard,2021,MPV,Petrol - Unleaded (ULP),40 - 45K KM,Automatic,Black,183000,"RM 2,372/month",http://schema.org/RefurbishedCondition,7,"Kuala Lumpur, Cheras","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2019 Toyota C-HR 1.2 GT Facelift (M) - 4.5B/Modellista Bodykit/BSM/Carplay Unreg,Toyota,C-HR,2019,SUV,Petrol - Unleaded (ULP),35 - 40K KM,Manual,Yellow,133800,"RM 1,735/month",http://schema.org/RefurbishedCondition,5,"Melaka, Melaka",Sales Agent Agent
2019 Toyota Vellfire 2.5 ZG (A) - 4B/DIM/BDM/Brown Color Unreg,Toyota,Vellfire,2019,MPV,Petrol - Unleaded (ULP),15 - 20K KM,Automatic,Brown,209800,"RM 2,720/month",http://schema.org/RefurbishedCondition,7,"Melaka, Melaka",Sales Agent Agent
"2023 Toyota Harrier G Spec 2.0 Facelifted, Digital Meter, Mileage 7,480Km",Toyota,Harrier,2023,SUV,Petrol - Unleaded (ULP),5 - 10K KM,Automatic,White,187000,"RM 2,424/month",http://schema.org/RefurbishedCondition,5,"Kuala Lumpur, Desa Petaling","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
