Car Name,Car Brand,Car Model,Manufacture Year,Body Type,Fuel Type,Mileage,Transmission,Color,Price,Installment,Condition,Seating Capacity,Location,Sales Channel
2018 Proton Preve 1.6 CFE Premium Sedan TEMURAHHH,Proton,Preve,2018,Sedan,Petrol - Unleaded (ULP),65 - 70K KM,Automatic,Orange,26800,RM 347/month,http://schema.org/UsedCondition,5,"Selangor, Petaling Jaya","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
PROTON PREVE CFE PREMIUM TURBO 1.6AT 2018 BLN DARI 3XX SAHAJA,Proton,Preve,2018,Sedan,Petrol - Unleaded (ULP),70 - 75K KM,Automatic,White,26800,RM 347/month,http://schema.org/UsedCondition,5,"Selangor, Petaling Jaya","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
HONDA CITY E IVTEC 1.5AT 2017 TEMURAHHHH,Honda,City,2017,Sedan,Petrol - Unleaded (ULP),80 - 85K KM,Automatic,Silver,47800,RM 620/month,http://schema.org/UsedCondition,5,"Selangor, Petaling Jaya","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
HONDA BRV V IVTEC 1.5AT 2017 GREAT A CONDITION TEMURAHHHH,Honda,BR-V,2017,SUV,Diesel,80 - 85K KM,Automatic,White,47800,RM 620/month,http://schema.org/UsedCondition,7,"Selangor, Petaling Jaya","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
NISSAN ALMERA E 1.5AT 2018 NICE CONDITION TEMURAHHHH,Nissan,Almera,2018,Sedan,Petrol - Unleaded (ULP),70 - 75K KM,Automatic,Black,33800,RM 438/month,http://schema.org/UsedCondition,5,"Selangor, Petaling Jaya","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
MAZDA 2 SKYACTIV-G 1.5AT 2015 GREAT A CONDITION TEMURAHHHH,Mazda,2,2015,Sedan,Petrol - Unleaded (ULP),100 - 105K KM,Automatic,White,37800,RM 490/month,http://schema.org/UsedCondition,5,"Selangor, Petaling Jaya","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
PROTON PREVE CFE PREMIUM TURBO 1.6AT 2018 TEMURAHHHH,Proton,Preve,2018,Sedan,Petrol - Unleaded (ULP),70 - 75K KM,Automatic,Green,26800,RM 347/month,http://schema.org/UsedCondition,5,"Selangor, Petaling Jaya","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
PROTON ERTIGA EXECUTIVE 1.4AT 2017,Proton,Ertiga,2017,MPV,Petrol - Unleaded (ULP),85 - 90K KM,Manual,Bronze,29800,RM 386/month,http://schema.org/UsedCondition,6,"Selangor, Kajang","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
PROTON PREVE CFE PREMIUM TURBO 1.6AT 2018 BLN DARI 3XX SAHAJA,Proton,Preve,2018,Sedan,Petrol - Unleaded (ULP),70 - 75K KM,Automatic,Blue,26800,RM 347/month,http://schema.org/UsedCondition,5,"Selangor, Petaling Jaya","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2020 Honda Accord 1.5 TC VTEC Sedan,Honda,Accord,2020,Sedan,Petrol - Unleaded (ULP),70 - 75K KM,Automatic,White,109800,"RM 1,423/month",http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2016 Honda CR-V 2.0 i-VTEC SUV,Honda,CR-V,2016,SUV,Petrol - Unleaded (ULP),90 - 95K KM,Automatic,Grey,51999,RM 674/month,http://schema.org/UsedCondition,5,"Selangor, Kajang","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2019 TOYOTA VIOS 1.5 G SEDAN/1 OWNER/FREE SERVICE/FREE WARANTHY/NO ACCIDENT/NO FLOODED,Toyota,Vios,2019,Sedan,Petrol - Unleaded (ULP),85 - 90K KM,Automatic,White,61799,RM 801/month,http://schema.org/UsedCondition,5,"Selangor, Kajang","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2017 TOYOTA CAMRY 2.5 Hybrid Luxury SEDAN/ORIGINAL MILEAGE/1 OWNER/FULL SERVICE RECORD/FREE WARANTHY,Toyota,Camry,2017,Sedan,Hybrid,80 - 85K KM,Automatic,Grey,68888,RM 893/month,http://schema.org/UsedCondition,5,"Selangor, Kajang","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2015 Mercedes-Benz CLA200 1.6 Coupe,Mercedes-Benz,CLA200,2015,Coupe,Petrol - Unleaded (ULP),90 - 95K KM,Automatic,Red,66999,RM 869/month,http://schema.org/UsedCondition,5,"Selangor, Kajang","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2022 PROTON X50 1.5 EXECUTIVE SUV/1 OWNER/TIPTOP CONDITION/WARANTHY UNDER PROTON/HARGA PROMOSI,Proton,X50,2022,SUV,Petrol - Unleaded (ULP),45 - 50K KM,Automatic,White,70799,RM 918/month,http://schema.org/UsedCondition,5,"Selangor, Kajang","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2017 BMW 330e 2.0 Sport Line SEDAN/ 1 OWNER ONLY/FREE SERVICE/FREE WARANTHY/,BMW,330e,2017,Sedan,Hybrid,95 - 100K KM,Automatic,White,62799,RM 814/month,http://schema.org/UsedCondition,5,"Selangor, Kajang","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
[UK SPEC] 2021 MERCEDES-BENZ CLA35 2.0 AMG PREMIUM PLUS NIGHT PACK COUPE  P/ROOF AMBIENT LIGHT APPLE CARPLAY ANDROID AUTO (A) OFFER 2021 UNREG,Mercedes-Benz,CLA35 AMG,2021,Coupe,Petrol - Unleaded (ULP),50700 KM,Automatic,Black,263000,"RM 3,410/month",http://schema.org/RefurbishedCondition,5,"Kuala Lumpur, Setapak","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2016 MAZDA 3 2.0 SKYACTIV-G HATCHBACK,Mazda,3,2016,Hatchback,Petrol - Unleaded (ULP),75 - 80K KM,Automatic,Others,48799,RM 633/month,http://schema.org/UsedCondition,5,"Selangor, Kajang","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2018 TOYOTA VIOS 1.5 E SEDAN/1 OWNER/CONDITION TERBAIK/FREE SERVICE/FREE WARANTHY/FREE 1 BULAN BULANAN LAGI,Toyota,Vios,2018,Sedan,Petrol - Unleaded (ULP),90 - 95K KM,Automatic,Silver,50799,RM 659/month,http://schema.org/UsedCondition,5,"Selangor, Kajang","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2017 HONDA CITY 1.5 S i-VTEC SEDAN/GAJI CASH/DOCUMENTS LEMAH/TIADA LESEN/TIADA GUARANTOR UMUR 19 BOLEH LOAN,Honda,City,2017,Sedan,Petrol - Unleaded (ULP),70 - 75K KM,Automatic,Maroon,44999,RM 583/month,http://schema.org/UsedCondition,5,"Selangor, Kajang","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2016 Mitsubishi Triton 2.4 VGT Adventure Dual Cab Pickup Truck,Mitsubishi,Triton,2016,Pickup Truck,Diesel,75 - 80K KM,Automatic,White,57800,RM 749/month,http://schema.org/UsedCondition,5,"Selangor, Ampang",Dealer
2016 BMW 318i 1.5 Luxury LOWMILLAGE 1OWNER,BMW,318i,2016,Sedan,Petrol - Unleaded (ULP),80 - 85K KM,Automatic,White,49800,RM 646/month,http://schema.org/UsedCondition,5,"Selangor, Ampang",Dealer
[GRADE 4.5A] 2021 MERCEDES-BENZ CLA35 2.0 4MATIC PERFORMANCE ADVANCE PACK COUPE JPN SPEC BUCKET SEAT AMG P/ROOF AMBIENT LIGHTING HUD 4 CAMERA (A),Mercedes-Benz,CLA35 AMG,2021,Coupe,Petrol - Unleaded (ULP),15400 KM,Automatic,Grey,295000,"RM 3,824/month",http://schema.org/RefurbishedCondition,5,"Kuala Lumpur, Setapak","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2015 Honda CR-V 2.0 i-VTEC 1CAREFULL OWNER FREE SERVICE,Honda,CR-V,2015,SUV,Petrol - Unleaded (ULP),95 - 100K KM,Automatic,White,48800,RM 633/month,http://schema.org/UsedCondition,5,"Selangor, Ampang",Dealer
2012 Perodua Myvi 1.3 EZi Hatchback - GOOD CONDITION - CLEAN INTERIOR,Perodua,Myvi,2012,Hatchback,Petrol - Unleaded (ULP),150 - 155K KM,Automatic,Black,17900,RM 232/month,http://schema.org/UsedCondition,5,"Kuala Lumpur, Manjalara Kepong","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2017 Honda Accord 2.0 i-VTEC VTi-L Sedan (A) EXCELLENT CONDITION - 3 YEAR WARRANTY (EDWARD),Honda,Accord,2017,Sedan,Petrol - Unleaded (ULP),70 - 75K KM,Automatic,Black,66800,RM 866/month,http://schema.org/UsedCondition,5,"Selangor, Ampang","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
